FeatureName,FeatureType,DateCode,Measurement,Units,Value,Indicator (road network traffic)
Midlothian,Council Area,2023,Count,Vehicle Kilometres,686,The Total Million Vehicle Kilometres On Scottish Roads
Midlothian,Council Area,2022,Ratio,Percent Of Roads,39,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2003,Ratio,Driver Journeys,16.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2023,Ratio,Driver Journeys,6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2023,Ratio,Percent Of Roads,37,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2008,Ratio,Percent Of Roads,35.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2021,Count,Vehicle Kilometres,640,The Total Million Vehicle Kilometres On Scottish Roads
Midlothian,Council Area,2021,Ratio,Driver Journeys,17,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2005,Ratio,Driver Journeys,14.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2022,Count,Vehicle Kilometres,676,The Total Million Vehicle Kilometres On Scottish Roads
Midlothian,Council Area,2022,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2021,Ratio,Percent Of Roads,36,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2016,Ratio,Driver Journeys,10.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2017,Ratio,Driver Journeys,12.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2016,Count,Vehicle Kilometres,695,The Total Million Vehicle Kilometres On Scottish Roads
Midlothian,Council Area,2017,Count,Vehicle Kilometres,717,The Total Million Vehicle Kilometres On Scottish Roads
Midlothian,Council Area,2017,Ratio,Percent Of Roads,32.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2013,Ratio,Driver Journeys,8.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2012,Count,Vehicle Kilometres,642,The Total Million Vehicle Kilometres On Scottish Roads
Midlothian,Council Area,2015,Ratio,Percent Of Roads,31.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2016,Ratio,Percent Of Roads,31.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2012,Ratio,Percent Of Roads,32.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Midlothian,Council Area,2018,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2012,Ratio,Driver Journeys,9.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Midlothian,Council Area,2018,Ratio,Percent Of Roads,35.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2006,Ratio,Percent Of Roads,50,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2022,Ratio,Percent Of Roads,26,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2014,Count,Vehicle Kilometres,745,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2021,Ratio,Percent Of Roads,26,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2014,Ratio,Percent Of Roads,25.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2016,Ratio,Percent Of Roads,26.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2022,Ratio,Driver Journeys,6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2022,Count,Vehicle Kilometres,777,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2023,Ratio,Driver Journeys,1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2007,Ratio,Driver Journeys,13.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2018,Ratio,Percent Of Roads,29.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2023,Ratio,Percent Of Roads,25,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2007,Count,Vehicle Kilometres,728,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2015,Ratio,Percent Of Roads,27.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2007,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2003,Ratio,Driver Journeys,7.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2023,Count,Vehicle Kilometres,818,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2018,Count,Vehicle Kilometres,812,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2020,Count,Vehicle Kilometres,669,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2017,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2019,Ratio,Percent Of Roads,30.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2020,Ratio,Percent Of Roads,28.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2014,Ratio,Driver Journeys,16.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2019,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2015,Ratio,Driver Journeys,9.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2019,Count,Vehicle Kilometres,809,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2017,Count,Vehicle Kilometres,809,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2006,Count,Vehicle Kilometres,713,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2021,Count,Vehicle Kilometres,765,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2016,Ratio,Driver Journeys,9.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2016,Count,Vehicle Kilometres,785,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2021,Ratio,Driver Journeys,6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2005,Ratio,Driver Journeys,11.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2017,Ratio,Driver Journeys,8.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2018,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2015,Count,Vehicle Kilometres,757,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2012,Count,Vehicle Kilometres,718,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2012,Ratio,Percent Of Roads,26.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2011,Ratio,Percent Of Roads,26.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2008,Ratio,Percent Of Roads,22.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2011,Count,Vehicle Kilometres,705,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2009,Count,Vehicle Kilometres,715,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2009,Ratio,Percent Of Roads,24.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2008,Count,Vehicle Kilometres,724,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2012,Ratio,Driver Journeys,5.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2010,Count,Vehicle Kilometres,710,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2009,Ratio,Driver Journeys,9.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Moray,Council Area,2013,Count,Vehicle Kilometres,719,The Total Million Vehicle Kilometres On Scottish Roads
Moray,Council Area,2013,Ratio,Percent Of Roads,25.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Moray,Council Area,2013,Ratio,Driver Journeys,7.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2009,Ratio,Driver Journeys,8.38,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2013,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2023,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2019,Ratio,Percent Of Roads,37.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2007,Ratio,Driver Journeys,10.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2022,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2019,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2003,Ratio,Driver Journeys,12.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2006,Ratio,Percent Of Roads,50,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2010,Count,Vehicle Kilometres,764,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2016,Count,Vehicle Kilometres,793,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2014,Ratio,Driver Journeys,6.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2014,Ratio,Percent Of Roads,40.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2012,Ratio,Driver Journeys,9.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2007,Count,Vehicle Kilometres,778,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2018,Ratio,Driver Journeys,8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2012,Ratio,Percent Of Roads,42.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2005,Ratio,Driver Journeys,5.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2020,Ratio,Percent Of Roads,37.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2020,Count,Vehicle Kilometres,629,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2015,Ratio,Percent Of Roads,37.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2008,Count,Vehicle Kilometres,778,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2016,Ratio,Percent Of Roads,38.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2007,Ratio,Percent Of Roads,41,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2009,Ratio,Percent Of Roads,40,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2018,Ratio,Percent Of Roads,38.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2017,Ratio,Driver Journeys,8.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2013,Ratio,Percent Of Roads,40.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2023,Ratio,Driver Journeys,6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2006,Count,Vehicle Kilometres,767,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2022,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2009,Count,Vehicle Kilometres,769,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2017,Count,Vehicle Kilometres,805,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2015,Ratio,Driver Journeys,8.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2021,Ratio,Driver Journeys,16,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2008,Ratio,Percent Of Roads,37.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2017,Ratio,Percent Of Roads,39.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2018,Count,Vehicle Kilometres,804,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2023,Count,Vehicle Kilometres,798,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2021,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2016,Ratio,Driver Journeys,11.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Ayrshire,Council Area,2013,Count,Vehicle Kilometres,740,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2011,Ratio,Percent Of Roads,43.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Ayrshire,Council Area,2011,Count,Vehicle Kilometres,761,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2021,Count,Vehicle Kilometres,721,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2019,Count,Vehicle Kilometres,806,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2022,Count,Vehicle Kilometres,781,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2014,Count,Vehicle Kilometres,765,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2015,Count,Vehicle Kilometres,774,The Total Million Vehicle Kilometres On Scottish Roads
North Ayrshire,Council Area,2012,Count,Vehicle Kilometres,744,The Total Million Vehicle Kilometres On Scottish Roads
Orkney Islands,Council Area,2009,Ratio,Percent Of Roads,27.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Orkney Islands,Council Area,2018,Ratio,Driver Journeys,1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Orkney Islands,Council Area,2009,Ratio,Driver Journeys,3.33,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Orkney Islands,Council Area,2015,Count,Vehicle Kilometres,145,The Total Million Vehicle Kilometres On Scottish Roads
Orkney Islands,Council Area,2023,Count,Vehicle Kilometres,146,The Total Million Vehicle Kilometres On Scottish Roads
Orkney Islands,Council Area,2009,Count,Vehicle Kilometres,133,The Total Million Vehicle Kilometres On Scottish Roads
Orkney Islands,Council Area,2021,Count,Vehicle Kilometres,135,The Total Million Vehicle Kilometres On Scottish Roads
Orkney Islands,Council Area,2021,Ratio,Driver Journeys,3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Orkney Islands,Council Area,2005,Ratio,Driver Journeys,1.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Orkney Islands,Council Area,2013,Ratio,Driver Journeys,0,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Orkney Islands,Council Area,2015,Ratio,Driver Journeys,0.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Orkney Islands,Council Area,2022,Ratio,Percent Of Roads,21,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Orkney Islands,Council Area,2017,Ratio,Percent Of Roads,19.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Orkney Islands,Council Area,2008,Count,Vehicle Kilometres,132,The Total Million Vehicle Kilometres On Scottish Roads
